FIPS,EP_POV150,EP_AFAM,EP_HISP,EP_ASIAN,RISK_SCORE,HWAV_RISKS
35028,5.9,0.8,18.1,4.9,11.48584155,0.0
35029,43.9,1.3,67.6,1.0,57.20649061,0.0
35031,49.3,0.5,14.4,1.0,53.77028317,21.73083042
35033,33.2,0.0,81.5,0.0,29.20776328,0.0
35035,31.0,3.1,38.7,1.2,85.84155266,17.37193764
35037,35.6,0.6,45.7,0.7,9.545020681,0.0
35039,35.0,0.5,71.4,0.6,63.31530385,0.0
35041,34.4,2.3,42.8,0.3,84.47343303,17.40375437
35043,18.7,2.2,39.6,1.3,78.93732103,0.0
35045,33.9,0.7,21.1,0.6,69.80591791,45.43429844
35047,37.8,1.1,77.8,1.0,55.96563793,0.0
35049,22.6,0.9,51.0,1.3,81.19630926,0.0
35051,34.6,0.4,31.1,0.8,18.64460706,0.0
35053,40.4,0.7,50.2,2.1,55.61565383,0.0
35055,32.9,0.3,56.8,0.8,55.45657016,0.0
35057,36.1,1.7,43.6,1.2,30.54406618,0.0
35059,30.5,1.3,42.9,0.0,5.567928731,0.0
35061,27.2,1.2,60.9,0.6,73.62392619,0.0
36001,18.4,11.5,6.2,6.8,75.50111359,60.64269806
36003,26.7,1.6,1.7,1.0,36.52561247,0.0
36005,38.6,28.8,56.0,3.7,96.30925867,99.26821508
36007,26.6,4.9,4.4,4.4,83.29621381,48.77505568
36009,27.2,1.4,2.2,0.7,63.69710468,0.0
36011,22.0,3.8,3.0,0.6,30.8304168,56.98377346
36013,27.8,2.4,7.7,0.5,63.76073815,18.74005727
36015,23.7,5.7,3.2,1.5,48.58415527,51.73401209
36017,23.8,0.7,2.3,0.4,70.63315304,27.45784283
36019,21.1,3.9,2.9,1.2,43.9707286,25.99427299
36021,19.3,4.1,5.0,1.7,61.69265033,36.27107859
36023,22.7,2.0,2.8,1.0,38.88005091,26.56697423
36025,25.5,1.6,4.0,0.8,82.7553293,22.62169901
36027,14.5,9.9,12.6,3.4,76.93286669,44.38434617
36029,21.6,12.7,5.7,3.8,85.36430162,71.90582246
36031,18.9,2.9,3.1,0.3,50.81132676,27.36239262
36033,27.2,5.6,3.6,1.1,24.56251989,22.17626472
36035,25.1,1.7,3.4,0.7,26.53515749,43.74801145
36037,18.3,2.2,3.4,0.8,20.96722876,37.00286351
36039,19.5,5.5,6.2,1.0,57.52465797,28.85777919
36041,21.6,0.5,1.7,0.0,3.213490296,18.64460706
36043,22.9,1.1,2.3,0.5,34.74387528,32.29398664
36045,23.9,5.5,7.7,1.6,40.82087178,42.88895959
36047,28.9,29.3,18.9,11.8,98.1228126,99.71364938
36049,24.3,0.9,1.7,0.3,7.66783328,27.04422526
36051,19.1,2.6,3.8,1.1,35.53929367,52.2748966
36053,16.4,1.6,2.3,0.9,34.0439071,37.57556475
36055,21.2,14.2,9.1,3.6,74.16481069,89.7231944
36057,28.2,2.4,14.7,0.6,32.86668788,32.51670379
36059,9.1,11.1,17.0,10.2,96.65924276,92.39580019
36061,22.3,12.2,25.7,12.0,96.18199173,99.14094814
36063,20.5,6.7,3.2,0.9,45.97518295,65.63792555
36065,22.7,5.7,6.1,4.1,72.03308941,57.0155902
36067,21.5,10.6,5.1,3.8,76.61469933,84.56888323
36069,16.5,2.1,4.9,1.3,46.22971683,60.92904868
36071,18.3,10.1,21.0,2.8,85.20521794,88.8323258
36073,25.0,5.8,5.1,0.6,7.922367165,41.96627426
36075,24.9,1.0,2.7,0.7,28.73051225,53.38848234
36077,22.5,1.7,3.8,1.3,49.47502386,23.4171174
36079,8.6,2.8,15.6,2.1,50.84314349,28.12599427
36081,20.3,17.0,27.8,25.7,97.39102768,99.77728285
36083,16.8,5.8,5.1,2.7,68.43779828,48.36143812
36085,17.0,9.2,18.4,9.9,91.21858097,95.83200764
36087,21.8,11.2,17.8,6.0,84.9825008,75.56474706
36089,27.2,2.4,2.4,1.0,44.63888005,31.46675151
36091,10.8,1.5,3.3,2.9,68.7241489,53.77028317
36093,18.6,9.7,7.3,4.4,53.96118358,49.25230671
36095,19.1,1.3,3.4,1.0,41.5526567,21.4444798
36097,24.9,0.7,1.9,0.7,11.74037544,29.58956411
36099,21.9,4.8,3.6,0.8,13.36302895,43.9707286
36101,23.7,1.5,1.7,1.6,64.4288896,54.72478524
36103,10.7,7.1,19.6,4.0,97.1364938,91.31403118
36105,23.0,7.7,16.4,1.6,81.00540885,32.99395482
36107,19.1,0.8,2.1,0.9,74.10117722,41.998091
36109,23.9,3.7,5.2,9.4,47.37511931,55.45657016
36111,20.2,5.5,10.5,1.8,82.18262806,60.99268215
36113,15.8,1.0,2.7,0.9,40.97995546,47.02513522
36115,19.6,2.6,2.8,0.6,37.92554884,50.20680878
36117,19.0,2.4,4.5,0.8,30.98950048,59.65637926
36119,14.0,13.4,24.9,6.1,94.30480433,90.04136176
36121,16.9,4.5,3.4,0.5,24.59433662,17.3401209
36123,22.5,1.0,2.2,0.7,23.03531658,39.48456888
37001,26.1,19.7,12.7,1.6,74.45116131,62.99713649
37003,23.0,5.2,4.8,1.1,34.90295896,0.0
37005,36.0,1.6,9.7,0.4,8.049634108,0.0
37007,32.6,48.2,4.1,1.3,64.17435571,64.5243398
37009,24.2,0.7,5.0,0.6,26.02608972,0.0
37011,25.3,4.2,5.0,0.4,46.64333439,0.0
37013,29.0,24.5,8.0,0.1,94.49570474,85.23703468
37015,37.9,61.1,2.1,0.7,82.43716195,70.85587019
37017,37.1,34.4,7.6,0.2,90.90041362,73.71937639
37019,18.2,9.3,4.9,0.5,97.04104359,90.80496341
37021,22.3,6.1,6.7,1.2,81.48265988,0.0
37023,30.0,6.1,6.2,3.7,64.58797327,0.0
37025,17.4,18.1,10.6,4.1,80.11454025,78.5555202
37027,27.3,4.2,5.7,0.5,60.769965,0.0
37029,16.7,11.1,3.1,1.8,48.96595609,57.93827553
37031,17.5,4.9,4.3,1.1,97.10467706,79.31912186
37033,24.6,32.6,4.2,0.9,25.00795418,32.64397073
37035,21.7,8.2,9.9,4.4,77.72828508,0.0
37037,19.8,11.3,12.1,1.6,62.77441934,72.60579065
37039,30.5,1.3,3.4,0.8,36.461979,0.0
37041,29.3,34.2,3.6,0.0,67.48329621,66.68787782
37043,25.3,1.9,3.5,0.2,7.572383073,0.0
37045,31.5,20.6,3.7,1.0,70.56951957,69.67865097
37047,35.6,29.6,5.5,0.4,91.12313077,90.93223035
37049,24.1,21.2,7.5,2.9,96.40470888,90.90041362
37051,29.8,36.3,12.0,2.4,92.52306713,87.55965638
37053,14.3,5.5,4.2,0.4,63.41075406,68.7241489
37055,16.2,2.8,7.4,0.5,95.48202354,75.85109768
37057,25.9,9.2,7.4,1.5,75.91473115,62.26535157
37059,20.2,4.8,6.9,0.7,36.97104677,41.6481069
37061,32.7,23.0,22.4,0.3,93.38211899,84.25071588
37063,21.7,35.2,13.6,4.9,86.73242125,92.55488387
37065,35.5,57.3,4.8,0.2,81.13267579,84.91886732
37067,25.5,25.4,13.0,2.4,81.29175947,74.96022908
37069,23.0,23.9,8.6,0.5,60.13363029,79.63728921
37071,24.2,16.4,7.3,1.6,81.54629335,80.17817372
37073,23.6,31.6,0.1,1.5,30.03499841,59.08367801
37075,23.0,0.2,3.7,0.0,8.813235762,0.0
37077,23.9,29.2,8.3,0.5,62.93350302,68.56506522
37079,32.6,33.6,15.3,0.0,79.73273942,73.91027681
37081,24.7,33.9,8.1,5.1,86.22335348,79.0009545
37083,40.5,52.0,3.0,0.7,78.84187082,81.3235762
37085,26.3,20.5,13.0,1.2,86.66878778,88.41870824
37087,22.6,0.9,4.1,0.7,61.88355075,0.0
37089,19.1,3.3,10.2,1.4,70.69678651,0.0
37091,35.5,59.8,3.7,0.9,80.68724149,72.06490614
37093,27.1,32.5,13.9,1.4,65.51065861,81.03722558
37095,30.3,29.4,13.3,0.0,82.59624563,47.94782055
37097,18.3,11.9,7.8,2.4,76.1374483,64.9697741
37099,29.0,2.0,6.1,0.7,47.47056952,0.0
37101,22.2,15.8,13.7,0.6,86.8596882,86.00063633
37103,35.1,29.4,5.1,0.4,79.98727331,59.84727967
37105,27.5,19.1,19.3,1.4,73.01940821,78.11008591
37107,34.4,38.4,7.9,0.3,91.79128221,86.06426981
37109,19.6,4.9,7.2,0.8,64.93795737,42.34807509
37111,27.5,3.7,6.2,1.0,55.26566974,0.0
37113,27.0,1.4,7.2,0.9,44.51161311,0.0
37115,24.9,1.4,2.5,0.5,34.5847916,0.0
37117,33.4,41.9,4.2,0.6,81.83264397,72.89214127
37119,19.3,31.1,13.4,6.0,91.85491569,85.17340121
37121,23.1,0.1,5.7,0.2,10.75405663,0.0
37123,26.9,17.4,15.4,1.5,51.44766147,53.07031499
37125,18.2,11.0,6.9,1.4,80.71905822,81.95991091
37127,27.1,40.4,7.1,0.9,86.28698696,88.60960865
37129,24.0,12.8,5.7,1.4,98.50461343,94.59115495
37131,33.2,55.4,2.4,0.3,53.10213172,60.86541521
37133,25.3,13.7,12.8,1.9,97.93191219,94.75023863
37135,18.6,10.9,8.5,7.7,72.95577474,81.41902641
37137,27.7,18.5,4.0,0.6,84.79160038,62.16990137
37139,22.8,35.8,5.8,1.2,83.6461979,78.77823735
37141,22.0,14.2,7.3,0.5,94.01845371,82.40534521
37143,23.1,23.1,2.7,0.5,62.61533567,63.25167038
37145,24.0,25.3,4.4,0.3,34.20299077,58.28825962
37147,29.9,34.7,6.4,1.8,94.24117086,94.11390391
37149,18.5,4.8,5.9,0.7,19.31275851,0.0
37151,26.7,5.7,11.7,1.2,75.85109768,60.89723194
37153,35.0,31.8,6.6,0.9,75.27839644,76.10563156
37155,41.0,23.6,8.9,0.6,94.3684378,85.42793509
37157,27.4,18.1,6.2,0.7,56.60197264,42.28444162
37159,26.5,15.8,9.0,1.0,72.923958,49.53865733
37161,31.0,9.2,4.6,0.5,59.37002864,0.0
37163,32.4,25.1,20.0,0.6,93.98663697,88.54597518
37165,40.3,38.7,3.2,0.8,75.56474706,82.27807827
37167,21.6,11.3,4.4,1.7,56.88832326,65.4152084
37169,23.6,4.0,3.3,0.4,16.54470251,0.0
37171,29.8,3.5,10.9,0.6,47.27966911,0.0
37173,31.1,0.7,6.0,0.4,25.70792237,0.0
37175,24.8,4.1,3.3,0.2,41.77537385,0.0
37177,30.2,35.5,4.4,0.5,74.29207763,45.847916
37179,14.2,11.3,11.3,3.3,86.06426981,68.75596564
37181,34.0,49.0,8.0,0.8,54.40661788,65.54247534
37183,14.6,19.7,10.2,7.3,93.63665288,42.57079224
37185,34.4,50.0,3.9,0.5,53.89755011,57.62010818
37187,36.3,48.6,5.5,0.3,83.86891505,65.35157493
37189,34.1,1.7,3.8,1.1,57.62010818,0.0
37191,29.8,30.3,12.1,1.2,94.43207127,91.53674833
37193,27.6,3.7,6.6,0.6,55.23385301,0.0
37195,34.9,39.4,10.5,0.6,85.04613427,86.12790328
37197,26.4,3.0,11.2,0.1,24.40343621,0.0
37199,25.6,0.6,5.2,0.3,14.69933185,0.0
38001,20.7,1.6,1.7,2.3,7.254215717,23.44893414
38003,15.3,2.4,2.1,0.8,46.92968501,46.2933503
38005,42.4,0.2,3.6,0.1,20.13999364,0.0
38007,11.6,0.0,0.0,0.0,3.913458479,0.0
38009,15.0,0.6,2.4,0.3,34.1393573,25.2943048
38011,12.9,0.0,5.4,0.0,9.004136176,0.0
38013,11.5,0.7,0.7,1.5,3.118040089,21.06267897
38015,12.4,2.3,2.6,0.7,77.66465161,79.22367165
38017,16.8,6.0,2.8,3.2,90.86859688,89.85046134
38019,18.2,0.1,2.4,0.0,27.04422526,0.0
38021,11.4,0.7,3.4,0.0,24.08526885,38.14826599
38023,21.7,2.5,4.8,0.0,19.6627426,21.41266306
38025,13.1,1.7,3.8,1.1,30.89405027,28.22144448
38027,21.2,0.0,2.0,0.0,9.799554566,26.72605791
38029,18.3,0.0,0.8,1.1,62.04263443,30.8304168
38031,18.6,0.6,0.5,0.1,18.2309895,29.01686287
38033,15.9,0.1,3.7,0.0,5.28157811,0.0
38035,23.8,3.7,4.5,2.8,82.91441298,77.79191855
38037,20.5,0.0,0.7,1.6,12.50397709,32.61215399
38039,12.4,0.0,1.6,0.0,15.59020045,26.21699014
38041,16.8,0.4,2.9,0.0,31.62583519,23.51256761
38043,24.4,0.6,4.8,0.2,13.77664652,26.47152402
38045,18.7,0.3,2.2,0.1,26.15335667,34.20299077
38047,15.8,0.0,1.0,0.1,14.60388164,25.26248807
38049,16.4,0.5,2.1,0.3,52.94304804,33.53483933
38051,20.8,0.4,3.0,0.6,15.30384983,29.68501432
38053,21.2,1.5,9.1,0.7,51.9249125,44.82978046
38055,12.4,0.4,2.6,0.1,54.21571747,53.83391664
38057,16.5,0.7,2.7,0.3,34.71205854,51.25676106
38059,14.1,1.2,3.7,0.7,70.0604518,72.03308941
38061,21.8,1.5,8.3,0.5,37.28921413,31.84855234
38063,17.0,0.0,3.8,0.6,15.43111677,27.33057588
38065,17.2,0.0,3.7,0.3,7.38148266,24.97613745
38067,16.9,0.4,3.5,0.7,46.61151766,22.46261534
38069,20.7,0.5,1.0,1.1,12.82214445,28.9532294
38071,22.6,0.1,3.1,1.5,48.32962138,0.0
38073,17.6,0.2,1.5,3.0,20.64906141,36.43016227
38075,12.0,0.3,5.6,0.3,7.126948775,21.38084633
38077,20.1,0.5,3.3,0.5,76.90104995,59.7836462
38079,39.0,0.6,2.3,0.1,62.48806872,37.60738148
38081,8.5,2.7,3.2,0.1,19.53547566,35.15749284
38083,12.9,0.0,0.0,0.0,21.92173083,23.25803373
38085,50.8,0.1,4.9,0.0,29.14412981,37.83009863
38087,15.7,2.4,0.1,0.0,1.049952275,0.0
38089,17.3,2.6,5.5,1.3,58.82914413,55.93382119
38091,14.5,0.5,2.6,0.0,15.68565065,25.61247216
38093,19.8,1.6,2.7,0.5,65.73337576,58.09735921
38095,20.2,0.5,3.6,0.2,2.990773147,0.0
38097,12.3,1.1,3.6,0.3,46.35698377,41.61629017
38099,22.2,0.4,11.6,0.8,63.02895323,24.49888641
38101,14.1,4.5,6.4,1.4,75.62838053,72.22398982
38103,15.1,0.0,2.4,0.2,10.2768056,30.44861597
38105,13.1,4.5,8.5,1.2,71.77855552,50.14317531
39001,33.3,0.4,1.0,0.4,54.34298441,59.52911231
39003,22.5,11.3,3.3,0.8,50.58860961,44.92523067
39005,21.5,0.8,1.4,0.7,43.71619472,39.64365256
39007,32.3,3.5,4.4,0.5,61.27903277,57.20649061
39009,37.4,2.8,1.9,2.4,42.69805918,52.11581292
39011,13.2,0.8,1.7,0.3,23.22621699,32.03945275
39013,20.5,3.5,1.0,0.6,62.5517022,66.81514477
39015,25.6,0.8,1.1,0.2,49.76137448,64.58797327
39017,18.7,7.6,4.8,3.4,87.97327394,68.53324849
39019,21.0,1.0,1.3,0.1,9.449570474,50.3977092
39021,17.9,1.8,1.6,0.4,25.7397391,53.8020999
39023,25.9,8.2,3.5,0.5,59.46547884,74.22844416
39025,16.9,1.2,2.0,1.4,66.97422844,58.12917595
39027,24.5,1.9,1.7,0.6,38.24371619,61.78810054
39029,23.1,2.1,1.9,0.2,55.67928731,72.66942412
39031,28.2,1.2,1.1,0.3,33.66210627,42.06172447
39033,25.3,1.1,1.7,0.7,23.57620108,43.84346166
39035,25.9,29.0,6.1,3.1,91.25039771,94.8138721
39037,21.8,0.7,1.6,0.4,58.28825962,39.35730194
39039,17.5,1.4,10.3,0.3,36.11199491,51.57492841
39041,7.4,3.4,2.7,6.8,71.11040407,73.30575883
39043,19.3,8.7,4.5,0.8,61.40629971,47.31148584
39045,15.1,7.5,2.3,1.7,53.57938276,75.34202991
39047,26.5,2.3,2.2,1.0,24.68978683,53.86573338
39049,23.1,22.5,5.7,5.4,92.45943366,96.72287623
39051,17.0,0.3,8.9,0.5,40.62997136,52.52943048
39053,24.9,1.8,1.4,0.8,17.65828826,37.98918231
39055,11.7,1.3,1.6,0.6,25.45338848,46.10244989
39057,17.0,6.6,3.0,3.0,64.20617245,76.07381483
39059,27.7,1.7,1.2,0.4,29.43048043,41.71174038
39061,22.4,25.4,3.4,2.7,93.44575247,97.42284442
39063,17.6,1.3,5.7,2.1,71.0467706,56.69742284
39065,23.1,1.1,1.9,0.8,14.31753102,46.13426662
39067,23.8,2.8,0.4,0.5,5.186127903,45.24339803
39069,16.4,0.7,7.7,0.3,18.32643971,46.70696787
39071,28.5,1.5,1.2,0.3,34.87114222,62.36080178
39073,23.8,0.8,1.0,0.1,26.98059179,49.72955775
39075,19.1,0.1,1.0,0.3,49.25230671,39.10276806
39077,21.2,1.3,6.7,0.2,45.08431435,47.37511931
39079,30.0,1.0,1.1,0.0,25.1988546,42.82532612
39081,26.4,5.6,1.5,0.6,48.87050589,63.95163856
39083,18.8,0.9,1.6,0.5,40.88450525,41.58447343
39085,14.4,4.2,4.5,1.3,56.44288896,58.92459434
39087,29.8,1.7,1.0,0.4,48.10690423,66.17881005
39089,17.3,4.1,2.0,1.6,64.77887369,82.309895
39091,20.0,1.4,1.7,0.8,38.14826599,57.71555838
39093,19.9,7.5,10.2,1.1,73.43302577,70.79223672
39095,27.4,18.6,7.4,1.7,84.05981546,82.62806236
39097,15.5,5.8,2.2,0.6,22.81259943,54.40661788
39099,26.6,14.3,6.3,0.9,73.87846007,80.52815781
39101,25.0,4.8,2.8,0.6,41.6481069,49.66592428
39103,10.5,1.3,2.3,1.0,61.15176583,52.3703468
39105,32.8,0.5,0.8,0.0,28.69869551,35.28475978
39107,13.7,0.7,1.9,0.7,57.65192491,38.62551702
39109,15.9,1.9,1.8,1.4,54.59751829,39.38911868
39111,25.9,0.5,0.1,0.5,18.00827235,42.60260897
39113,24.9,20.5,3.1,2.2,86.09608654,87.52783964
39115,31.5,3.7,1.0,0.1,8.431434935,30.00318167
39117,16.8,0.7,1.5,0.4,19.09004136,35.85746102
39119,25.7,3.0,1.2,0.5,44.70251352,54.27935094
39121,22.2,5.6,1.0,0.1,19.98090996,44.60706332
39123,16.1,1.2,5.2,0.2,45.68883233,40.43907095
39125,18.6,0.6,4.8,0.3,22.49443207,43.93891187
39127,24.7,0.7,0.9,0.1,14.85841553,43.20712695
39129,19.9,3.2,1.5,0.5,35.31657652,61.6608336
39131,33.0,1.0,0.8,0.1,29.36684696,57.23830735
39133,19.1,4.2,1.9,1.9,52.75214763,49.57047407
39135,15.9,0.7,0.9,0.3,40.59815463,32.45307031
39137,12.5,0.4,6.3,0.1,22.52624881,49.92045816
39139,24.5,8.5,2.0,0.7,60.38816417,54.94750239
39141,25.9,5.5,1.3,0.5,48.04327076,68.6286987
39143,21.1,2.6,10.2,0.4,48.83868915,48.32962138
39145,34.6,2.9,1.4,0.4,57.11104041,73.14667515
39147,22.1,2.9,5.3,0.6,36.27107859,48.615972
39149,18.5,2.4,1.6,0.9,40.91632199,33.5984728
39151,21.7,7.3,2.1,0.9,82.11899459,70.82405345
39153,21.0,14.2,2.2,3.7,85.5233853,73.84664333
39155,26.7,8.0,1.9,0.5,81.41902641,78.9055043
39157,22.6,0.5,3.0,0.4,35.12567611,49.47502386
39159,10.0,2.4,1.9,4.2,29.11231308,56.25198855
39161,17.6,0.9,3.6,0.3,19.79000955,32.16671969
39163,32.0,0.1,1.4,0.2,7.031498568,30.28953229
39165,9.4,3.5,2.9,6.1,67.19694559,55.90200445
39167,22.5,1.3,1.1,0.7,49.82500795,47.85237035
39169,18.8,1.2,2.0,1.0,55.20203627,52.87941457
39171,18.3,1.1,4.7,0.6,39.48456888,50.17499205
39173,20.1,2.4,5.8,1.6,63.66528794,64.17435571
39175,17.3,0.1,3.0,1.0,19.50365892,35.60292714
40001,39.6,0.5,7.0,0.9,66.24244353,85.65065224
40003,19.7,3.0,5.9,0.3,23.70346802,40.08908686
40005,32.3,3.3,3.7,0.4,40.31180401,70.41043589
40007,21.4,0.8,24.5,0.0,27.01240853,0.0
40009,29.1,4.1,14.9,0.2,70.28316895,72.00127267
40011,24.6,3.9,12.2,0.0,39.00731785,53.35666561
40013,31.0,1.8,6.3,0.6,79.41457206,87.43238944
40015,30.2,2.4,13.4,0.5,65.19249125,76.39198218
40017,13.7,3.1,9.5,3.0,87.78237353,92.52306713
40019,26.6,6.5,7.8,1.3,78.74642062,94.71842189
40021,32.9,1.3,7.5,0.8,82.08717786,95.2593064
40023,37.0,10.6,4.6,0.1,48.13872097,90.29589564
40025,25.5,0.1,23.0,0.0,18.16735603,0.0
40027,19.8,4.7,9.0,4.3,90.48679605,92.17308304
40029,36.5,0.1,4.6,0.6,25.6442889,55.10658606
40031,27.3,15.0,13.5,2.5,88.48234171,84.75978365
40033,28.2,2.1,8.4,0.0,17.56283805,54.08845052
40035,31.8,3.0,3.8,0.8,56.69742284,87.49602291
40037,23.4,2.1,4.4,0.6,83.74164811,98.05917913
40039,31.0,3.0,18.4,1.1,72.79669106,72.51034044
40041,31.2,0.5,3.9,1.2,75.78746421,85.68246898
40043,28.5,0.1,7.6,0.1,11.96309259,39.29366847
40045,26.3,0.3,7.3,0.6,14.57206491,46.77060134
40047,22.9,2.5,12.9,1.0,77.15558384,87.11422208
40049,29.2,2.1,9.4,0.1,68.02418072,87.36875597
40051,18.3,2.2,6.0,0.3,78.07826917,89.56411072
40053,19.9,0.9,5.4,0.2,11.54947502,47.53420299
40055,28.0,5.5,11.8,0.0,19.05822463,47.82055361
40057,29.4,9.8,29.9,0.5,14.95386573,37.51193128
40059,28.9,0.1,23.4,0.0,14.4766147,44.25707922
40061,34.0,0.7,4.7,0.9,54.47025135,87.90964047
40063,35.8,4.0,5.9,0.2,56.50652243,71.58765511
40065,25.1,6.4,24.6,1.4,62.2017181,77.85555202
40067,34.0,1.7,11.0,0.0,22.23989819,59.43366211
40069,31.8,1.6,5.7,0.1,30.70314986,80.27362393
40071,28.6,1.9,8.3,0.4,78.5555202,80.8781419
40073,17.9,1.2,16.5,1.9,63.56983773,70.76041998
40075,35.5,4.2,11.8,0.5,34.68024181,58.41552657
40077,31.8,0.9,4.2,0.8,47.40693605,83.16894687
40079,34.0,1.7,7.2,0.7,81.22812599,93.41393573
40081,24.4,1.8,3.5,0.2,66.62424435,83.32803054
40083,20.0,8.1,6.5,0.5,75.75564747,90.07317849
40085,29.3,2.4,16.3,0.8,42.63442571,71.0467706
40087,15.8,1.1,8.2,0.1,76.07381483,80.11454025
40089,37.6,7.8,6.2,0.8,58.92459434,77.02831689
40091,34.1,2.3,2.9,0.1,63.9834553,92.9366847
40093,20.1,0.2,10.0,1.0,22.01718104,43.55711104
40095,28.1,1.7,18.1,0.2,48.71142221,76.93286669
40097,29.5,0.4,3.7,0.4,75.53293032,95.45020681
40099,24.3,1.8,7.0,0.8,36.84377983,67.35602927
40101,32.6,10.3,6.6,0.7,83.16894687,98.1228126
40103,20.7,0.5,4.0,0.1,24.02163538,59.11549475
40105,28.6,1.9,3.3,0.3,44.16162902,83.39166402
40107,39.9,7.2,4.2,0.0,41.74355711,89.81864461
40109,25.5,14.9,17.7,3.3,97.26376074,99.68183264
40111,31.7,8.0,4.3,0.4,74.57842825,80.46452434
40113,25.4,11.0,3.8,0.3,73.75119313,90.86859688
40115,33.8,1.0,5.9,0.7,77.82373528,94.24117086
40117,25.5,0.8,3.2,0.3,42.9844098,80.62360802
40119,34.7,3.8,4.8,4.3,77.91918549,89.24594337
40121,28.4,2.7,5.4,0.4,74.86477887,81.16449252
40123,24.3,2.3,5.7,0.8,76.96468342,84.44161629
40125,25.8,3.2,5.4,0.7,85.90518613,86.03245307
40127,34.5,0.9,4.0,0.4,43.17531021,83.74164811
40129,29.6,0.3,7.4,0.0,16.44925231,36.55742921
40131,16.5,1.0,4.9,1.5,80.52815781,98.31371301
40133,37.8,4.3,5.4,0.6,68.88323258,84.12344893
40135,33.4,1.9,4.5,0.8,77.06013363,96.53197582
40137,26.2,1.7,8.0,0.7,72.00127267,83.55074769
40139,33.6,4.2,46.2,3.5,66.01972638,0.0
40141,34.2,7.5,27.7,0.3,21.22176265,56.41107222
40143,23.8,9.9,13.1,3.5,96.62742603,99.84091632
40145,17.6,3.4,6.5,1.6,77.5692014,97.93191219
40147,23.5,2.6,6.3,2.2,75.81928094,80.68724149
40149,20.0,1.4,10.0,0.2,22.46261534,57.65192491
40151,26.3,3.0,7.3,0.4,13.61756284,36.52561247
40153,23.2,1.4,13.1,0.2,43.30257716,81.29175947
41001,25.4,1.0,4.6,0.3,49.28412345,59.3382119
41003,25.4,1.1,7.6,7.4,91.34584792,89.43684378
41005,12.6,0.8,8.9,4.4,96.34107541,80.01909004
41007,21.2,0.8,8.7,1.1,92.36398346,20.71269488
41009,17.1,0.5,5.4,0.8,84.15526567,65.00159084
41011,27.4,0.4,6.7,1.2,95.03658925,61.08813236
41013,20.6,0.1,7.7,0.3,46.1979001,21.63538021
41015,22.0,0.2,7.3,0.5,88.32325803,44.44797964
41017,17.0,0.5,8.1,1.0,79.8918231,32.58033726
41019,24.3,0.5,5.9,0.8,92.87305122,87.94145721
41021,28.3,0.0,4.5,0.9,9.735921094,20.5536112
41023,24.8,0.0,4.1,0.7,28.15781101,38.02099905
41025,21.8,0.3,5.4,0.0,22.65351575,23.48075087
41027,14.9,0.6,31.5,1.3,60.57906459,35.82564429
41029,23.9,0.8,13.2,1.3,93.15940185,75.31021317
41031,25.0,0.7,20.4,0.5,49.63410754,22.49443207
41033,31.2,0.6,7.6,0.8,88.10054088,91.44129812
41035,31.3,0.6,13.4,1.1,86.9551384,30.98950048
41037,29.8,0.3,8.6,1.1,41.29812281,21.28539612
41039,26.5,1.0,9.1,2.8,96.7865097,63.538021
41041,25.3,0.2,9.4,1.1,92.0458161,48.01145402
41043,22.6,0.5,9.4,1.1,91.88673242,51.51129494
41045,34.8,1.0,34.1,1.7,48.39325485,81.35539294
41047,24.8,0.9,26.9,2.2,96.75469297,70.66496977
41049,32.5,0.2,37.0,0.8,44.25707922,62.13808463
41051,20.7,5.2,11.8,7.7,98.60006363,84.6325167
41053,19.2,0.6,14.3,1.5,86.00063633,43.65256125
41055,20.0,0.1,6.5,0.0,16.70378619,20.64906141
41057,19.6,0.5,10.4,0.7,86.5097041,23.06713331
41059,25.5,1.0,27.2,0.8,76.55106586,86.15972001
41061,25.4,0.7,4.9,1.1,31.33948457,57.49284123
41063,18.0,0.7,3.4,0.2,37.98918231,36.11199491
41065,22.0,0.1,18.7,0.9,81.60992682,27.58510977
41067,14.0,2.1,16.8,10.7,97.45466115,77.60101814
41069,27.7,0.0,9.0,0.8,33.53483933,19.75819281
41071,18.7,0.7,15.9,1.4,89.81864461,52.94304804
42001,13.8,1.3,7.2,0.7,61.24721604,75.11931276
42003,17.9,12.8,2.2,3.9,78.46007,83.51893096
42005,21.0,0.9,0.8,0.3,16.51288578,26.40789055
42007,17.7,5.9,1.7,0.5,57.39739103,53.10213172
42009,21.4,1.0,1.2,0.2,30.67133312,25.45338848
42011,19.0,4.0,21.8,1.4,88.51415845,95.54565702
42013,22.9,1.7,1.3,0.6,52.43398027,34.74387528
42015,22.9,0.6,1.5,0.6,71.52402164,29.62138085
42017,9.7,3.7,5.5,4.8,92.23671651,97.70919504
42019,13.2,1.0,1.6,1.3,52.02036271,47.50238626
42021,22.4,3.3,1.7,0.5,52.21126312,0.0
42023,31.3,0.1,0.8,0.2,1.240852689,0.0
42025,18.9,1.9,5.1,0.6,43.20712695,63.56983773
42027,24.2,3.3,3.0,6.2,36.55742921,35.50747693
42029,10.4,5.4,7.5,5.7,91.98218263,98.37734648
42031,26.2,1.4,1.0,0.3,15.94018454,23.28985046
42033,24.9,2.5,3.0,0.5,38.62551702,0.0
42035,24.5,1.6,1.6,0.8,20.17181037,32.67578746
42037,21.9,1.5,3.0,1.1,36.36652879,44.57524658
